source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[individual]	characteristics[phenotype]	characteristics[specimen]	characteristics[biological replicate]	characteristics[ancestry category]	assay name	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	Comment[data file]	comment[label]	comment[technical replicate]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	Comment[Dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Material Type	Factor Value[Phenotype]
Sample 151	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 151	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xL1.raw			MCF5xL1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 152	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 152	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xL2.raw			MCF5xL2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 153	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 153	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xL3.raw			MCF5xL3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 154	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 154	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xL4.raw			MCF5xL4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 155	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 155	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xL5.raw			MCF5xL5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 156	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 156	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xL6.raw			MCF5xL6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 157	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 157	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFL1.raw			MCFL1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 158	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 158	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFL2.raw			MCFL2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 159	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 159	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFL3.raw			MCFL3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 160	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 160	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFL4.raw			MCFL4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 161	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 161	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFL5.raw			MCFL5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 162	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 162	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFL6.raw			MCFL6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 163	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 163	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFLE1.raw			MCFLE1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 164	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 164	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFLE2.raw			MCFLE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 165	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 165	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFLE3.raw			MCFLE3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 166	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 166	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFLE4.raw			MCFLE4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 167	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 167	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFLE5.raw			MCFLE5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 168	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 168	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFLE6.raw			MCFLE6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 169	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 169	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xS1.raw			MCF5xS1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 170	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 170	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xS2.raw			MCF5xS2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 171	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 171	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xS3.raw			MCF5xS3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 172	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 172	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xS4.raw			MCF5xS4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 173	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 173	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xS5.raw			MCF5xS5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 174	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	1		run 174	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCF5xS6.raw			MCF5xS6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 175	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 175	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFS1.raw			MCFS1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 176	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 176	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFS2.raw			MCFS2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 177	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 177	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFS3.raw			MCFS3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 178	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 178	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFS4.raw			MCFS4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 179	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 179	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFS5.raw			MCFS5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 180	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	2		run 180	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFS6.raw			MCFS6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 181	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 181	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFSE1.raw			MCFSE1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 182	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 182	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFSE2.raw			MCFSE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 183	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 183	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFSE3.raw			MCFSE3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 184	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 184	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFSE4.raw			MCFSE4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 185	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 185	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFSE5.raw			MCFSE5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 186	Homo sapiens	Breast	not available	not available	female	Breast Adenocarcinoma	Cancerous cell	MCF-7	not available	Disease	not available	3		run 186	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MCFSE6.raw			MCFSE6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	MCF-7
Sample 187	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 187	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XL1.raw			PANC5XL1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 188	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 188	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XL2.raw			PANC5XL2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
