source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[enrichment process]	characteristics[enrichment method]	characteristics[biological replicate]	material type	assay name	technology type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[enrichment process]
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 120	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_9.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_9.raw	1	9	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 121	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-1.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-1.raw	1	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 122	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-10.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-10.raw	1	10	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 123	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-11.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-11.raw	1	11	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 124	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-12.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-12.raw	1	12	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 125	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-2.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-2.raw	1	2	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 126	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 127	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 128	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 129	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 130	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 131	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 11	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 132	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_27-9.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_27-9.raw	1	9	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 133	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_1.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_1.raw	1	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 134	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_10.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_10.raw	1	10	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 135	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_11.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_11.raw	1	11	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 136	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_12.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_12.raw	1	12	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 137	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_2.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_2.raw	1	2	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 138	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 139	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 140	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 141	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 142	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 143	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 12	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 144	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_28_9.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_28_9.raw	1	9	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 145	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_1.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_1.raw	1	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 146	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_10.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_10.raw	1	10	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 147	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_11.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_11.raw	1	11	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 148	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_12.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_12.raw	1	12	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 149	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_2.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_2.raw	1	2	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
