source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[biological replicate]	material type	assay name	technology type	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment [cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 25	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_25.raw	1	25	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_25.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 26	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_26.raw	1	26	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_26.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 27	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_27.raw	1	27	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_27.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 28	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_28.raw	1	28	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_28.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 29	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_29.raw	1	29	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_29.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 30	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_30.raw	1	30	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_30.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 31	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_31.raw	1	31	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_31.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 32	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_32.raw	1	32	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_32.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 33	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_33.raw	1	33	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_33.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 34	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_34.raw	1	34	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_34.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 35	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_35.raw	1	35	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_35.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 36	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_36.raw	1	36	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_36.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 37	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_37.raw	1	37	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_37.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 38	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_38.raw	1	38	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_38.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 39	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_39.raw	1	39	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_39.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 40	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_40.raw	1	40	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_40.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 41	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_41.raw	1	41	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_41.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 42	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_42.raw	1	42	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_42.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 43	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_43.raw	1	43	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_43.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 44	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_44.raw	1	44	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_44.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 45	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_45.raw	1	45	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_45.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 46	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_46.raw	1	46	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_46.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 47	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_47.raw	1	47	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_47.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	1	cell line	run 48	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_48.raw	1	48	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_48.raw	HeLa
