source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[individual]	material type	characteristics[biological replicate]	assay name	technology type	comment[data file]	comment[fraction identifier]	comment[technical replicate]	comment[file uri]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	factor value[cell line]
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 151	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_19.raw	19	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 152	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_2.raw	2	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 153	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_20.raw	20	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 154	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_3.raw	3	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 155	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_4.raw	4	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 156	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_5.raw	5	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 157	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_6.raw	6	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 158	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_7.raw	7	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 159	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_8.raw	8	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 8	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	not available	cell line	4	Run 160	proteomic profiling by mass spectrometry	20190208_HELA_1_UP_9.raw	9	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190208_HELA_1_UP_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HeLa
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 161	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_1.raw	1	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 162	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_10.raw	10	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 163	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_11.raw	11	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 164	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_12.raw	12	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 165	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_13.raw	13	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_13.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 166	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_14.raw	14	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_14.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 167	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_15.raw	15	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_15.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 168	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_16.raw	16	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_16.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 169	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_17.raw	17	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_17.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 170	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_18.raw	18	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_18.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 171	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_19.raw	19	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 172	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_2.raw	2	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 173	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_20.raw	20	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 174	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_3.raw	3	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 175	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_4.raw	4	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 176	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_5.raw	5	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 177	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_6.raw	6	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 178	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_7.raw	7	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 179	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_8.raw	8	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 9	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	3	Run 180	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_9.raw	9	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 181	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_1.raw	1	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 182	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_10.raw	10	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 183	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_11.raw	11	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 184	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_12.raw	12	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 185	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_13.raw	13	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_13.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 186	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_14.raw	14	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_14.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 187	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_15.raw	15	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_15.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 188	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_16.raw	16	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_16.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
