source name	characteristics[biological replicate]	characteristics[cell type]	characteristics[disease]	characteristics[organism part]	characteristics[organism]	characteristics[strain/breed]	characteristics[treatment]	characteristics[growth condition]	characteristics[enrichment process]	characteristics[aeration]	characteristics[temperature]	assay name	technology type	comment[alkylation reagent]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[data file]	comment[dissociation method]	comment[file uri]	comment[fraction identifier]	comment[fraction]	comment[fractionation method]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[reduction reagent]	comment[technical replicate]	comment[tool metadata]	factor value[fraction identifier]	factor value[growth condition]	comment[sdrf version]	comment[sdrf template]
biofilm_anaerobinosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic biofilm	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 29	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0230_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0230_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Anaerobic biofilm	v1.1.0	NT=ms-proteomics;version=v1.1.0
biofilm_anaerobinosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic biofilm	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 59	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0275_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0275_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Anaerobic biofilm	v1.1.0	NT=ms-proteomics;version=v1.1.0
biofilm_anaerobinosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic biofilm	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 20	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0216_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0216_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Anaerobic biofilm	v1.1.0	NT=ms-proteomics;version=v1.1.0
biofilm_anaerobinosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic biofilm	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 30	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0231_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0231_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Anaerobic biofilm	v1.1.0	NT=ms-proteomics;version=v1.1.0
biofilm_anaerobinosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic biofilm	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 60	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0276_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0276_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Anaerobic biofilm	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_1	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 11	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0205_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0205_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_1	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 21	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0220_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0220_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_1	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 46	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0257_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0257_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_2	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 12	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0206_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0206_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_2	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 22	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0221_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0221_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_2	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 47	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0258_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0258_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_3	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 13	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0207_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0207_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_3	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 23	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0222_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0222_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_3	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 48	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0259_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0259_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 14	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0208_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0208_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 24	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0223_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0223_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 49	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0260_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0260_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 15	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0209_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0209_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
planctonic_anaerobinosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 25	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0224_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0224_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
