#file_format=SDRF
#version=v1.1.0
#template=ms-proteomics,version=v1.1.0
source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	characteristics[enrichment process]	characteristics[enrichment method]	assay name	technology type	comment[plasmodium strain]	comment[proteomexchange accession number]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[instrument]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 125	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E10r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E10r.raw	10	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 126	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E11.raw	11	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 127	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E11r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E11r.raw	11	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 128	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E12.raw	12	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 129	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E12r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E12r.raw	12	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 130	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E13.raw	13	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 131	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E13r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E13r.raw	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 132	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E1r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E1r.raw	1	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 133	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E2.raw	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 134	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E2r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E2r.raw	2	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 135	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E3.raw	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 136	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E3r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E3r.raw	3	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 137	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E4.raw	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 138	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E4r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E4r.raw	4	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 139	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E5.raw	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 140	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E5r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E5r.raw	5	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 141	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E6.raw	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 142	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E6r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E6r.raw	6	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 143	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E7.raw	7	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 144	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E7r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E7r.raw	7	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 145	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E8.raw	8	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 146	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E8r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E8r.raw	8	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 147	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E9.raw	9	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 148	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E9r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E9r.raw	9	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
