source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 50	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 51	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 52	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr07_140508173515.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr07_140508173515.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 53	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 54	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 55	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 56	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 57	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 58	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 59	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 4	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	male	not available	epithelial	T84	1	cell	run 60	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_T84_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	T84
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 61	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 62	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 63	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 64	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 65	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 66	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 67	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 68	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 69	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 70	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 71	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 72	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 73	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 74	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 5	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	V9P	1	cell	run 75	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_V9P_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	V9P
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 76	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 77	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 78	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 79	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 80	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 81	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 82	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 83	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 84	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
Sample 6	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	VACO4S	1	cell	run 85	proteomic profiling by mass spectrometry	A0253_kfs_20140421r_VACO4S_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	VACO4S
